URL (For Author or Uniform title) or URI,LC # / VIAF URI,LC NAME/TITLE or VIAF AUTHOR NAME,OLD AUTHOR NAME,LS AUTHOR NAME,PHI AUTHOR NAME,OLD AUTHOR NAME ABBREVIATION,LS AUTHOR NAME ABBREVIATION,A&G AUTHOR NAME ABBREVIATION,WORK TITLE,OLD ABBREVIATED TITLE,LS ABBREVIATED TITLE,A&G ABBREVIATED TITLE,OLD STANDARD EDITION,WE OWN?,TLL Standard Edition,WE OWN?,LS STANDARD EDITION,WE OWN?,PHI#,STOA#,PERSEUS HAS THIS WORK,Other identifier,NOTE,URL
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Commentaria in Porphyrium A Se Translatum,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa007,no,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Commentaria in Topica Ciceronis / In Topica Ciceronis Commentariorum,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa008,no,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Arithmetica,none,Boëth.  Arithm. / Boeth. Inst. Arith. / Boëth. Arith.,none,none,"n,a",Freidlein 1867; Migne 63,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa009,yes,,"Boëth. 1 Arithm. 18, p. 1000 al.: commensūrābĭlis",
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Definitione,none,Boëth. Defin.,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa010,no,,"Boëth. Defin. p. 660., comprĕhensīvus ",
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Differentiis Topicis,none,Boëth.Top. ,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa011,no,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Disciplina Scholarum,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa012,no,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Divisione,none,Boëth. Divis.,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa013,no,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Geometria,none,Boëth. Geom. / Boëth. Art. Geom.,none,none,n.a.,Freidlein 1867,yes,Migne (Patrologia Latina); Basel (1570); Freidlein,no-need to obtain,none,stoa0058-stoa014,yes,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Hypothetico Libri,none,Boeth. Hypoth?,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa015,no,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Syllogismo Categorico,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa016,no,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Syllogismo Hypothetico,none,Boëth. Syllog. Hypoth,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa017,no,,"Boëth. Syllog. Hypoth. 1, p. 623.",
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Dialogi in Porphyrium (In Prophyrium Dialogi),none,Boëth. Porphyr. / Boëth. in Porphyr. Dial / Boëth. Dial. in Porphyr.  / Porphyr. Dial,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa018,no,,"Boëth. in Porphyr. Dial. 1, p. 12.",
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Elenchorum Sophisticorum,none,Boëth. Arist. Elench. Soph. / Boëth. Arist. Elench.,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa019,no,,"Boeth. Arist. Elench. Soph. 1, 12, p. 743, Arist. Elench. Soph. 1, 10, p. 744.",
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Euclidis Megarensis Geometriae Libri Duo Ab A M Severino Boethio  Translati,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa020,no,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,In Categorias Aristotelis Libri,none,Boëth. Categ,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa021,no,,"Boëth. Categ. 1, p. 144.",
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,In Librum Aristotelis de Interpretatione Minorum Commentariorum ,none,Boëth. Aristot. Interpr. / Boëth.  Ap. Aristot. Libr. de Interp.,none,none,n.a.,Meiser 1877-1880; Migne 64,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa022,yes,,Boëth. ap. Aristot. Interpr. p. 279; cf. id. ib. p. 450. -- (Commentary on Hermeneutics/De Interpretatione),
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Liber De Persona et Duabus Naturis Contra Eutychen Et Nestorium,none,Boëth. Duab. Nat.,none,none,n.a.,Peiper 1871,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa023,yes,,"This is one of several texts published in Loeb under ""Theological Tractates"" or ""Opuscula Sacra"" in Latin",
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Locorum Rhethoricorum Distinctio,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa024,no,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Quomodo Trinitas Unus Deus Ac Non Tres Dii (De Trinitate),none,none,none,none,n.a.,Peiper 1871,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa025,yes,,"This is one of several texts published in Loeb under ""Theological Tractates"" or ""Opuscula Sacra"" in Latin",
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Speculatio De Rhethoricae Cognatione,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa026,no,,,
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Topicorum Aristotelis,none,Boëth. Aristot. Top. / Boeth. Arist. Top. / Arist. Topic.,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa027,no,,"Boëth. Aristot. Top. 3, 1, p. 680.",
http://errol.oclc.org/laf/n79-29805.html,n79-29805,"Boethius, d. 524",none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Utrum Pater Et Filius Ac Spiritus Sanctus De Divinitate Substantialiter Praedicentur Liber,none,none,none,none,n.a.,Peiper 1871,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa028,yes,,"This is one of several texts published in Loeb under ""Theological Tractates"" or ""Opuscula Sacra"" in Latin",
http://viaf.org/viaf/89657091,89657091,"Bonaventure, saint, 1221?-1274",none,none,none,none,none,none,Itinerarium mentis in Deum,none,none,none,none,na..a,none,n.a.,none,n.a.,none,stoa0059-stoa001,no,,"Not have any works by this author, but is on Stoa list",
http://viaf.org/viaf/42637591/,42637591,"Boncompagno da Signa, 1165?-1240?",none,none,none,none,none,none,Boncompagnus,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0060-stoa001,no,,"Not have any works by this author, but is on Stoa list",
http://viaf.org/viaf/42637591/,42637591,"Boncompagno da Signa, 1165?-1240?",none,none,none,none,none,none,Breviloqium,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0060-stoa002,no,,Another 19 works by this author in STOA but not adding yet as have no edtions,
http://viaf.org/viaf/13111908/,13111908,"Bonifacius I‏ (Boniface I, Pope, -422)",none,none,none,none,none,none,Decreta Ex Epistolis Excerpta,none,none,none,none,n.a.,Migne 20,n.a.,none,n.a.,none,stoa0060b-stoa001,yes,,,
http://viaf.org/viaf/13111908/,13111908,"Bonifacius I‏ (Boniface I, Pope, -422)",none,none,none,none,none,none,Epistolae Et Decreta,none,none,none,none,n.a.,Migne 20,n.a.,none,n.a.,none,stoa0060b-stoa002,yes,,,
http://viaf.org/viaf/13111908/,13111908,"Bonifacius I‏ (Boniface I, Pope, -422)",none,none,none,none,none,none,Epistolae Sancto Bonifacio Attributae,none,none,none,none,n.a.,Migne 20,n.a.,none,n.a.,none,stoa0060b-stoa003,yes,,,
http://viaf.org/viaf/24990229/,24990229,Bonosus Poeta 5. bzw. 5./6. Jh. n. Chr,none,none,none,none,none,none,Carmina,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0060a-stoa001,yes,,,
http://viaf.org/viaf/84951025/,84951025,"Bremen, Adam, von Bremen, 11th cent",none,none,none,none,none,none,Gesta Hammaburgensis Ecclesiae Pontificum,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0063a-stoa001,yes,,Author in Midaeval Latin,
http://viaf.org/viaf/7774697,7774697,Bruttius,none,none,none,none,none,none,Historiae,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0063b-stoa001,yes,,Author in HRR,
http://errol.oclc.org/laf/nr97-3986.html,nr97-3986,Pseudo-Caesar?,none,Auctor Belli Africani,Bellum Africum,B. Afr.,Auct. B. Afr.,Ap.,de Bello Africo / Bellum Africum,B. Afr. 98. 2 ,B. Afr. / Caes. B. Afr.,Ap. B. Afr.,du Pontet OCT 1900 ,yes,Wolfflin 1896,yes,Dint.;Kram.;Oud.,no-need to obtain,426.1,stoa0070-stoa001,yes,,A & G attributes this to Apuleius,
none,none,Pseudo-Caesar?,none,Auctor Belli Alexandrini,Bellum Alexandrinum,B. Alex.,Auct. B. Alex.,none,de Bello Alexandrino / Bellum Alexandrinum,B. Alex. 78. 5 ,B. Alex. / Caes. B. Alex.,B. Al.,du Pontet OCT 1900 ,yes,Kübler 1896,yes,Dint.;Kram.;Oud.,no-need to obtain,428.1,stoa0070-stoa002,yes,,,
http://errol.oclc.org/laf/nr97-3989.html,nr97-3989,Pseudo-Caesar?,none,Auctor Belli Hispaniensis,Bellum Hispaniense,B. Hisp.,Auct. B. Hisp.,none,de Bello Hispaniensi ,B. Hisp. 42. 7 ,B. Hisp,none,du Pontet OCT 1900 ,yes,Kübler 1897,yes,Dint.;Kram.;Oud.,no-need to obtain,430.1,stoa0070-stoa003,yes,,,
http://errol.oclc.org/laf/nr95-22097.html,nr95-22097,"Bibaculus, M. Furius, (Marcus Furius), b. 103 B.C.",M. Furius Bibaculus ,none,M. Furius Bibaculus,BIB.,none,none,Carmina,BIB. poet. 17. 2 ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,432.1,none,yes,,,
http://viaf.org/viaf/64395454,none,"Bithynicus, Pompeius, um 45 v. Chr.",A. Pompeius Bithynicus ,none,none,BITH.,none,none,Epistulae?,BlTH. Fam. 6. 16 ,none,none,Purser OCT 1901,yes,,,none,n.a.,474.56,stoa0087-stoa026,yes,,,
http://errol.oclc.org/laf/n80-56883.html,n80-56883,"Brutus, Marcus Junius, 85?-42 B.C.",M. lunius Brutus ,M. Junius Brutus,M. Iunius Brutus [tyr.],BRUT.,Brut.,none,Epistulae?,BRUT. ad Brut. 2. 3. 6 ,none,none,Purser OCT 1902,yes,,,B. and K.; Ernest.;Hofm.; Lamb.; Orell.,no-need to obtain,474.59,stoa0087-stoa025,yes,,,
http://errol.oclc.org/laf/n80-56883.html,n80-56883,"Brutus, Marcus Junius, 85?-42 B.C.",M. lunius Brutus ,M. Junius Brutus,M. Iunius Brutus [tyr.],BRUT.,Brut.,none,Orationes,BRUT. orat. 31 ,none,none,Malcovati Turin 1930 (Oratorum Romanorum Fragmenta),no-not in public domain,Meyer 1842,yes,none,none,436.2,none,no,,,
http://errol.oclc.org/laf/nr95-33453.html,nr95-33452,"Brutus, M. Junius, (Marcus Junius), fl. 146-136 B.C.",M. lunius Brutus ,none,M. Iunius Brutus [iur.],BRUT.,none,none,Iurisprudentia,BRUT. iur. 3 ,none,none,Seckel-Kuebler T 1908  (Iurisprudentia Anteiustiniana),no-need to obtain,,,none,n.a.,10.1,none,yes,,in HR II,http://books.google.com/books?id=8BwQAAAAYAAJ&dq=label%3A%22iurisprudentia%22&pg=PA7#v=onepage&q=&f=false
none,none,none,see BRUT.(1)/CAS. ,none,none,none,none,none,?,BRUT. CAS. Fam. 11.3. 4 ,none,none,Purser OCT 1901,yes,,,none,n.a.,474.56,stoa0087-stoa026,yes,,,
none,none,none,none,none,Bucolica Einsidlensia ,Buc. Eins.,none,none,Bucolica Einsidlensia ,Buc. Eins. 2. 38 ,none,none,Giarratano Turin 1924,no-not in public domain,"PLM III, Baeherens",yes,none,n.a.,821.1,none,no,,,
http://viaf.org/viaf/286271160,286271160,"Caecilius, Balbus",none,none,none,none,none,none,De nugis philosophorum,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0067-stoa001,no,,"Brill's new Pauly identifies an 1855 edition
",
http://errol.oclc.org/laf/nr95-31173.html,nr95-31173,Caecilius Statius ,Caecilius Statius ,Statius Caecilius,Caecilius Statius ,CAECIL.,Caecil.,none,Palliatae,CAECIL. com. 294 ,none,none,"Ribbeck T 1898  (Scaenicae Romanorum poesis fragmenta, Vol II)",yes,same as OLD,yes,Rib.,yes-we have scanned,13.1,none,yes,,,
http://errol.oclc.org/laf/n85-310228.html,n85-310228,"Caecina, A.(Aulus)",A. Caecina ,none,A. Caecina,CAECIN.,none,none,Fragmentum ,CAECIN. Fam. 6.7. 6 ,none,none,Purser OCT 1901,yes,,,none,n.a.,442.2 (for Fragementum) 474.56,stoa0087-stoa026,yes,,,
http://viaf.org/viaf/187551705/,87551705,Caelestinus,none,none,none,none,none,none,"
Historicum Fragmentum",none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0068-stoa001,yes,,,
http://errol.oclc.org/laf/n85-800480.html,n85-800480,"Caelius Aurelianus (Aurelianus, Caelius)",none,Caelius Aurelianus,Caelius Aurelianus,none,Cael. Aur. / Cael. Aurel.,none,Acutae Passiones  / Celeres Passiones / Morbis Acutis,none,Cael. Aur. Acut.  / Coel. Aur. Acut.  / Cael. Aurel. Acut. ,none,none,n.a.,Amman 1722,no,Amman (1709),no-need to obtain,none,stoa0041a-stoa001,no,,"There is 2305 for this author, but 2305.1, previously used is not accurate, so created a STOA identifier for this work",
http://errol.oclc.org/laf/n85-800480.html,n85-800480,"Caelius Aurelianus (Aurelianus, Caelius)",none,Caelius Aurelianus,Caelius Aurelianus,none,Cael. Aur. / Cael. Aurel.,none,Tardae Passiones  / Chronicae Passiones / Morbis Chronicis,none,Cael. Aur. Tard. / Cael. Aurel. Tard. / Cael. Aur. Chron.,none,none,n.a.,Amman 1722,no,Amman (1709),no-need to obtain,none,stoa0041a-stoa002,no,,,
http://errol.oclc.org/laf/n85-800480.html,n85-800480,"Caelius Aurelianus (Aurelianus, Caelius)",none,Caelius Aurelianus,Caelius Aurelianus,none,Cael. Aur. / Cael. Aurel.,none,Medicinales Responsiones / salutaria praecepta,none,Cael. Aur. Salut. Praec. / Cael. Aur. Signif. Diaet. Pass. / Cael. Aur. Signif.,none,none,n.a.,Amman 1722,no,Amman (1709),no-need to obtain,none,stoa0041a-stoa003,no,,,http://books.google.com/books?id=rZBfAAAAMAAJ&dq=editions%3ARkEYAAAAIAAJ&pg=RA1-PA161#v=onepage&q&f=false
http://errol.oclc.org/laf/n85-800480.html,n85-800480,"Caelius Aurelianus (Aurelianus, Caelius)",none,Caelius Aurelianus,Caelius Aurelianus,none,Cael. Aur. / Cael. Aurel.,none,E Parmenide de natura,none,none,none,none,n.a.,none,n.a,none,n.a.,2305.1,n.a.,yes,,,
http://errol.oclc.org/laf/n87-909693.html,n87-909693,"Caelius Rufus, Marcus",M. Caelius Rufus ,none,M. Caelius Rufus,CAEL.,none,none,Epistulae?,CAEL. Att. 10. 9a. 5 ,none,none,Purser OCT 1903,yes,,,none,n.a.,474.57,stoa0087-stoa024,yes,,,
http://errol.oclc.org/laf/n87-909693.html,n87-909693,"Caelius Rufus, Marcus",M. Caelius Rufus ,none,M. Caelius Rufus,CAEL.,none,none,Epistulae?,CAEL. Fam. 8.17.2 ,none,none,Purser OCT 1901,yes,,,none,n.a.,474.56,stoa0087-stoa026,yes,,,
http://errol.oclc.org/laf/n87-909693.html,n87-909693,"Caelius Rufus, Marcus",M. Caelius Rufus ,none,M. Caelius Rufus,CAEL.,none,none,Orationes,CAEL. orat. 34 ,none,none,Malcovati Turin 1930 (Oratorum Romanorum Fragmenta),no-not in public domain,Meyer 1842,yes,none,n.a.,444.2,none,no,,,
http://errol.oclc.org/laf/nr95-37302.html,nr95-37302,"Caelius Sabinus, Cn. Arulenus, 1st cent. A.D.",Cn. Arulenus Caelius Sabinus ,none,Cn. Arulenus Caelius Sabinus,CAEL.,none,none,Iurisprudentia,CAEL. Iur. 2,none,none,Seckel-Kuebler T 1908  (Iurisprudentia Anteiustiniana),no-need to obtain,,,none,n.a.,824.1,none,no,,,
http://viaf.org/viaf/41730791,nr 95022623‏,"Caepasius, L., active 74 B.C.-70 B.C","none
",none,Gaius vel Lucius Caepasius,"none
",none,none,Oratio,none,none,none,none,n.a.,none,n.a.,none,n..,445.1,none,no,,,
http://viaf.org/viaf/58971736,nr 95022624‏,"Caepasius, C., active 74 B.C.-70 B.C",none,none,Gaius vel Lucius Caepasius,"none
",none,none,Oratio,none,none,none,none,n.a.,none,n.a.,none,n..,445.1,none,no,,,
http://errol.oclc.org/laf/nr95-22622.html,nr95-22622,"Caepio, Q. Servilius, (Quintus Servilius), fl. 100-90 B.C.",Q. Seruilius Caepio ,none,Q. Servilius Caepio,CAEP.,none,none,Orationes,CAEP. orat. 9 ,none,none,Malcovati Turin 1930 (Oratorum Romanorum Fragmenta),no-not in public domain,Meyer 1842,yes,none,n.a.,446.1,none,no,,,
http://errol.oclc.org/laf/n79-21400.html,n79-21400,"Caesar, Julius",C. Iulius Caesar ,Caius Julius Caesar,C. Iulius Caesar,CAES.,Caes.,none,Epistulae?,CAES. Att. 10. 8b. 2 ,none,none,Purser OCT 1903,yes,,,none,n.a.,474.57,stoa0087-stoa024,yes,,,
http://errol.oclc.org/laf/n79-21400.html,n79-21400,"Caesar, Julius",C. Iulius Caesar ,Caius Julius Caesar,C. Iulius Caesar,CAES.,Caes.,none,de Bello Civli / Bellum Civile ,CAES. Civ. 3. 112. 12,Caes. B. C.,B. C.,du Pontet OCT 1900 ,yes,,,Dint.; Dober.;Kram.;Oud.,no-need to obtain,448.2,stoa0069-stoa001,yes,,,
http://errol.oclc.org/laf/n79-21400.html,n79-21400,"Caesar, Julius",C. Iulius Caesar ,Caius Julius Caesar,C. Iulius Caesar,CAES.,Caes.,none,de Bello Gallico / Bellum Gallicum,CAES. Gal. 7. 90. 8 ,Caes. B. G.,B. G. ,du Pontet OCT 1900 ,yes,,,"Dint.; Dober.;Herz., Kram.;Oud.",no-need to obtain,448.1,stoa0069-stoa002,yes,,,
http://errol.oclc.org/laf/n79-21400.html,n79-21400,"Caesar, Julius",C. Iulius Caesar ,Caius Julius Caesar,C. Iulius Caesar,CAES.,Caes.,none,Analogia,CAES. gram. 31,none,none,Funaioli T 1907 (Grammaticae Romanae Fragmenta),yes,Kübler 1897,yes,none,n.a.,448.4,none,yes,,,
http://errol.oclc.org/laf/n79-21400.html,n79-21400,"Caesar, Julius",C. Iulius Caesar ,Caius Julius Caesar,C. Iulius Caesar,CAES.,Caes.,none,Anticato,none,none,none,none,n.a.,none,n.a.,none,n.a.,448.5,none,"no
",,,
http://errol.oclc.org/laf/n79-21400.html,n79-21400,"Caesar, Julius",C. Iulius Caesar ,Caius Julius Caesar,C. Iulius Caesar,CAES.,Caes.,none,Orationes,CAES. orat. 47,none,none,Malcovati Turin 1930 (Oratorum Romanorum Fragmenta),no-not in public domain,Meyer 1842,yes,none,n.a.,448.3,none,no,,,
http://errol.oclc.org/laf/n79-21400.html,n79-21400,"Caesar, Julius",C. Iulius Caesar ,Caius Julius Caesar,C. Iulius Caesar,CAES.,Caes.,none,Carmina,CAES. poet. 2. 6. ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,448.6,none,yes?,,,
http://errol.oclc.org/laf/n79-21400.html,n79-21400,"Caesar, Julius",C. Iulius Caesar ,Caius Julius Caesar,C. Iulius Caesar,CAES.,Caes.,none,Epistulae ad Ciceronem,none,none,none,none,n.a.,none,n.a.,none,n.a.,448.7,none,no?,,,
http://errol.oclc.org/laf/n79-21400.html,n79-21400,"Caesar, Julius",C. Iulius Caesar ,Caius Julius Caesar,C. Iulius Caesar,CAES.,Caes.,none,Epistulae ad Familiares ,none,none,none,none,n.a.,none,n.a.,none,n.a.,448.8,none,no,,,
